,title,title_url_selector,date,author,level,length,icon
4767,Implementing NoSQL Databases in Microsoft Azure,https://www.pluralsight.com/courses/microsoft-azure-nosql-databases-implementing,Jun 9 2020,by Reza Salehi,Intermediate,3h 55m,https://pluralsight.imgix.net/course-images/microsoft-azure-nosql-databases-implementing-v1.png?w=120
4768,Build Your First Data Visualization with FusionCharts,https://www.pluralsight.com/courses/build-first-data-visualization-fusioncharts,Jun 9 2020,by Pinal Dave,Beginner,47m,https://pluralsight.imgix.net/course-images/build-first-data-visualization-fusioncharts-v1.png?w=120
4769,Microsoft Azure Cognitive Services: Form Recognizer,https://www.pluralsight.com/courses/microsoft-azure-cognitive-services-form-recognizer,Jun 9 2020,by Ed Freitas,Beginner,1h 1m,https://pluralsight.imgix.net/course-images/microsoft-azure-cognitive-services-form-recognizer-v1.png?w=120
4770,Microsoft Azure for .NET 3 Developers - Building Secure Services and Applications,https://www.pluralsight.com/courses/microsoft-azure-dotnet-secure-services-applications-update,Jun 9 2020,by Kevin Dockx,Advanced,4h 58m,https://pluralsight.imgix.net/course-images/microsoft-azure-dotnet-secure-services-applications-update-v1.png?w=120
4771,AWS CloudFormation Templates: Getting Started,https://www.pluralsight.com/courses/aws-cloudformation-templates-getting-started,Jun 9 2020,by James Millar,Beginner,1h 1m,https://pluralsight.imgix.net/course-images/aws-cloudformation-templates-getting-started-v1.png?w=120
4772,Eliciting Information from Stakeholders,https://www.pluralsight.com/courses/eliciting-information-stakeholders,Jun 9 2020,by Heather Mylan-Mains,Intermediate,1h 31m,https://pluralsight.imgix.net/course-images/eliciting-information-stakeholders-v1.png?w=120
4773,Managing G Suite,https://www.pluralsight.com/courses/managing-g-suite,Jun 9 2020,by Google Cloud,Beginner,6m,https://pluralsight.imgix.net/course-images/managing-g-suite-v1.png?w=120
4774,Designing Progressive Web Apps,https://www.pluralsight.com/courses/designing-progressive-web-apps,Jun 8 2020,by Maximiliano Firtman,Beginner,2h 3m,https://pluralsight.imgix.net/course-images/designing-progressive-web-apps-v1.png?w=120
4775,Implementing In-app Purchases on iOS,https://www.pluralsight.com/courses/implementing-in-app-purchases-ios,Jun 8 2020,by Andrew Bancroft,Intermediate,2h 20m,https://pluralsight.imgix.net/course-images/implementing-in-app-purchases-ios-v1.png?w=120
4776,Industrial IoT on Google Cloud,https://www.pluralsight.com/courses/industrial-iot-google-cloud,Jun 8 2020,by Google Cloud,Beginner,1h 31m,https://pluralsight.imgix.net/course-images/industrial-iot-google-cloud-v1.png?w=120
4777,Securing Data and Secrets on AWS,https://www.pluralsight.com/courses/securing-data-secrets-aws,Jun 5 2020,by Pluralsight,Intermediate,1h 19m,https://pluralsight.imgix.net/course-images/securing-data-secrets-aws-v1.png?w=120
4778,Demonstrating the Business Value of Power Virtual Agents (PL-900),https://www.pluralsight.com/courses/demonstrate-business-value-power-virtual-agents,Jun 5 2020,by Vlad Catrinescu,Beginner,1h 5m,https://pluralsight.imgix.net/course-images/demonstrate-business-value-power-virtual-agents-v1.png?w=120
4779,Building a Successful Change Strategy,https://www.pluralsight.com/courses/building-successful-change-strategy,Jun 5 2020,by Alice Meredith,Intermediate,28m,https://pluralsight.imgix.net/course-images/building-successful-change-strategy-v1.png?w=120
4780,Optimizing Personal Information Management: Your Guide to Never Searching Twice,https://www.pluralsight.com/courses/optimizing-personal-information-management,Jun 5 2020,by Tommy van Schaik,Advanced,1h 6m,https://pluralsight.imgix.net/course-images/optimizing-personal-information-management-v1.png?w=120
4781,Tracking Progress and Using Resources and Costs in Microsoft Project,https://www.pluralsight.com/courses/microsoft-project-tracking-resources,Jun 5 2020,by Ben Howard,Intermediate,2h 37m,https://pluralsight.imgix.net/course-images/microsoft-project-tracking-resources-v2.png?w=120
4782,Raspberry Pi Home Server,https://www.pluralsight.com/courses/raspberry-pi-server-home,Jun 5 2020,by Mel Grubb,Beginner,3h 18m,https://pluralsight.imgix.net/course-images/raspberry-pi-server-home-v2.png?w=120
4783,Exploring and Preparing your Data with BigQuery,https://www.pluralsight.com/courses/exploring-preparing-data-bigquery-update,Jun 5 2020,by Google Cloud,Beginner,4h 36m,https://pluralsight.imgix.net/course-images/exploring-preparing-data-bigquery-update-v1.png?w=120
4784,Becoming a Change Leader,https://www.pluralsight.com/courses/becoming-change-leader,Jun 5 2020,by Alice Meredith,Intermediate,55m,https://pluralsight.imgix.net/course-images/becoming-change-leader-v1.png?w=120
4785,Post-Exploit Tasks for CompTIA PenTest+,https://www.pluralsight.com/courses/post-exploit-tasks-comptia-pentest-plus,Jun 5 2020,by Dale Meredith,Intermediate,1h 17m,https://pluralsight.imgix.net/course-images/post-exploit-tasks-comptia-pentest-plus-v1.png?w=120
4786,Introduction to the Java API for Web Sockets,https://www.pluralsight.com/courses/java-api-websockets-introduction,Jun 5 2020,by Kevin Jones,Intermediate,1h 53m,https://pluralsight.imgix.net/course-images/java-api-websockets-introduction-v1.jpg?w=120
4787,Configuring Advanced Network Concepts on ArubaOS-Switch Devices,https://www.pluralsight.com/courses/configuring-advanced-network-concepts-arubaos-switch-devices,Jun 5 2020,by Leigh Bogardis,Intermediate,1h 13m,https://pluralsight.imgix.net/course-images/configuring-advanced-network-concepts-arubaos-switch-devices-v1.jpg?w=120
4788,Introduction to Information Security within Cloud Computing,https://www.pluralsight.com/courses/intro-infosec-cloud-computing-ccsk,Jun 4 2020,by Dr. Lyron H. Andrews,Beginner,1h 20m,https://pluralsight.imgix.net/course-images/intro-infosec-cloud-computing-ccsk-v1.png?w=120
4789,Managing Product Marketing,https://www.pluralsight.com/courses/managing-product-marketing,Jun 4 2020,by Jillian Kaplan,Intermediate,37m,https://pluralsight.imgix.net/course-images/managing-product-marketing-v1.png?w=120
4790,Implementing Scrum and Avoiding Scrum Anti-Patterns,https://www.pluralsight.com/courses/implementing-scrum-avoiding-scrum-anti-patterns,Jun 4 2020,by Derek Davidson,Beginner,34m,https://pluralsight.imgix.net/course-images/implementing-scrum-avoiding-scrum-anti-patterns-v1.jpg?w=120
4791,Technical Information Gathering with theHarvester,https://www.pluralsight.com/courses/technical-information-gathering-theharvester,Jun 4 2020,by Ricardo Reimao,Intermediate,20m,https://pluralsight.imgix.net/course-images/technical-information-gathering-theharvester-v1.png?w=120
4792,Building a Java Test Automation Framework from Scratch,https://www.pluralsight.com/courses/building-java-test-automation-framework-scratch,Jun 4 2020,by Andrejs Doronins,Beginner,1h 50m,https://pluralsight.imgix.net/course-images/building-java-test-automation-framework-scratch-v1.png?w=120
4793,Juniper Networks JNCIA-Junos: Routing Policy and Firewall Filters,https://www.pluralsight.com/courses/juniper-networks-jncia-junos-routing-policy-firewall-filters,Jun 4 2020,by Rich Bibby,Intermediate,1h 33m,https://pluralsight.imgix.net/course-images/juniper-networks-jncia-junos-routing-policy-firewall-filters-v1.png?w=120
4794,Spring Integration 5: Advanced Message Handling Using Routing and Transformations,https://www.pluralsight.com/courses/spring-integration-advanced-message-handling-routing-transformations,Jun 4 2020,by Steven Haines,Advanced,1h 52m,https://pluralsight.imgix.net/course-images/spring-integration-advanced-message-handling-routing-transformations-v1.png?w=120
4795,Juniper Networks JNCIA-Junos: Junos Configuration Basics,https://www.pluralsight.com/courses/juniper-networks-jncia-junos-configuration-basics,Jun 4 2020,by Rich Bibby,Intermediate,1h 58m,https://pluralsight.imgix.net/course-images/juniper-networks-jncia-junos-configuration-basics-v1.png?w=120
4796,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals,https://www.pluralsight.com/courses/juniper-networks-jncia-junos-os-fundamentals,Jun 4 2020,by Rich Bibby,Intermediate,39m,https://pluralsight.imgix.net/course-images/juniper-networks-jncia-junos-os-fundamentals-v1.png?w=120
4797,Cloud Foundry 6: The Big Picture,https://www.pluralsight.com/courses/cloud-foundry-big-picture,Jun 4 2020,by Richard Seroter,Intermediate,57m,https://pluralsight.imgix.net/course-images/cloud-foundry-big-picture-v1.png?w=120
4798,Juniper Networks JNCIA-Junos: User Interfaces,https://www.pluralsight.com/courses/juniper-networks-jncia-junos-user-interfaces,Jun 4 2020,by Rich Bibby,Intermediate,1h 56m,https://pluralsight.imgix.net/course-images/juniper-networks-jncia-junos-user-interfaces-v1.png?w=120
4799,Juniper Networks JNCIA-Junos: Operational Monitoring and Maintenance,https://www.pluralsight.com/courses/juniper-networks-jncia-junos-operational-monitoring-maintenance,Jun 4 2020,by Rich Bibby,Intermediate,1h 5m,https://pluralsight.imgix.net/course-images/juniper-networks-jncia-junos-operational-monitoring-maintenance-v1.png?w=120
4800,Juniper Networks JNCIA-Junos: Routing Fundamentals,https://www.pluralsight.com/courses/juniper-networks-jncia-junos-routing-fundamentals,Jun 4 2020,by Rich Bibby,Intermediate,1h 17m,https://pluralsight.imgix.net/course-images/juniper-networks-jncia-junos-routing-fundamentals-v1.png?w=120
4801,Implementing User Access and Authentication with Amazon Cognito,https://www.pluralsight.com/courses/implementing-user-access-authentication-amazon-cognito,Jun 3 2020,by Nertil Poci,Intermediate,1h 7m,https://pluralsight.imgix.net/course-images/implementing-user-access-authentication-amazon-cognito-v1.png?w=120
4802,Applying Special Effects to a Site Using CSS,https://www.pluralsight.com/courses/css-applying-special-effects,Jun 3 2020,by Nate Taylor,Intermediate,1h 54m,https://pluralsight.imgix.net/course-images/css-applying-special-effects-v1.png?w=120
4803,Configuring and Deploying SSIS Packages,https://www.pluralsight.com/courses/configuring-deploying-ssis-packages,Jun 3 2020,by Chris Behrens,Advanced,2h 1m,https://pluralsight.imgix.net/course-images/configuring-deploying-ssis-packages-v1.png?w=120
4804,Getting Started with Snort 3,https://www.pluralsight.com/courses/getting-started-snort,Jun 3 2020,by Matt Glass,Beginner,1h 6m,https://pluralsight.imgix.net/course-images/getting-started-snort-v1.png?w=120
4805,Typography: Getting Started,https://www.pluralsight.com/courses/typography-getting-started,Jun 3 2020,by Trevor Wernisch,Beginner,1h 48m,https://pluralsight.imgix.net/course-images/typography-getting-started-v1.png?w=120
4806,Applying Lean Six Sigma,https://www.pluralsight.com/courses/lean-six-sigma-applying,Jun 3 2020,by Frederico Aranha,Advanced,2h 19m,https://pluralsight.imgix.net/course-images/lean-six-sigma-applying-v1.jpg?w=120
4807,Debugging Progressive Web Apps,https://www.pluralsight.com/courses/debugging-progressive-web-apps,Jun 3 2020,by Deeksha Sharma,Beginner,1h 25m,https://pluralsight.imgix.net/course-images/debugging-progressive-web-apps-v1.png?w=120
4808,Planning for your G Suite Deployment,https://www.pluralsight.com/courses/planning-g-suite-deployment,Jun 3 2020,by Google Cloud,Beginner,3m,https://pluralsight.imgix.net/course-images/planning-g-suite-deployment-v1.png?w=120
4809,Architecting Web Applications with Spring,https://www.pluralsight.com/courses/architecting-web-applications-spring,Jun 2 2020,by Kevin Jones,Intermediate,1h 58m,https://pluralsight.imgix.net/course-images/architecting-web-applications-spring-v1.jpg?w=120
4810,Architecting for Performance Efficiency on AWS,https://www.pluralsight.com/courses/architecting-performance-efficiency-aws,Jun 2 2020,by Mike Erickson,Intermediate,3h 21m,https://pluralsight.imgix.net/course-images/architecting-performance-efficiency-aws-v1.png?w=120
4811,Build a Machine Learning Workflow with Keras TensorFlow 2.0,https://www.pluralsight.com/courses/build-machine-learning-workflow-keras-tensorflow,Jun 2 2020,by Janani Ravi,Intermediate,3h 15m,https://pluralsight.imgix.net/course-images/build-machine-learning-workflow-keras-tensorflow-v1.png?w=120
4812,Backing Up Virtual Machines in Microsoft Azure,https://www.pluralsight.com/courses/microsoft-azure-virtual-machines-backing-up,Jun 2 2020,by Tim Warner,Beginner,1h 15m,https://pluralsight.imgix.net/course-images/microsoft-azure-virtual-machines-backing-up-v1.png?w=120
4813,"Building Websites with HTML, CSS, and JavaScript: Getting Started",https://www.pluralsight.com/courses/html-css-javascript-getting-started-building-websites,Jun 2 2020,by Craig Shoemaker,Beginner,3h 50m,https://pluralsight.imgix.net/course-images/html-css-javascript-getting-started-building-websites-v1.png?w=120
4814,Core Python 3: Classes and Object-orientation,https://www.pluralsight.com/courses/core-python-classes-object-orientation,Jun 2 2020,by Robert Smallshire,Intermediate,2h 55m,https://pluralsight.imgix.net/course-images/core-python-classes-object-orientation-v1.png?w=120
4815,Creating Named Entity Recognition Systems with Python,https://www.pluralsight.com/courses/creating-named-entity-recognition-systems-python,Jun 2 2020,by Andrei Pruteanu,Intermediate,1h 33m,https://pluralsight.imgix.net/course-images/creating-named-entity-recognition-systems-python-v1.png?w=120
4816,Building an Async API with ASP.NET Core 3,https://www.pluralsight.com/courses/building-async-api-aspdotnet-core,Jun 2 2020,by Kevin Dockx,Intermediate,2h 49m,https://pluralsight.imgix.net/course-images/building-async-api-aspdotnet-core-v1.png?w=120
4817,Implementing Terraform with AWS,https://www.pluralsight.com/courses/implementing-terraform-aws,Jun 2 2020,by Ned Bellavance,Intermediate,3h 1m,https://pluralsight.imgix.net/course-images/implementing-terraform-aws-v1.png?w=120
4818,Understanding Adaptive Planning and Agile Requirements Definition Practices,https://www.pluralsight.com/courses/adaptive-planning-agile-requirements-definition-practices,Jun 2 2020,by Chuck Cobb,Intermediate,2h 1m,https://pluralsight.imgix.net/course-images/adaptive-planning-agile-requirements-definition-practices-v1.png?w=120
4819,Exploring Iterating Product Experiences,https://www.pluralsight.com/courses/exploring-iterating-product-experiences,Jun 2 2020,by Jeff Hurd,Advanced,1h 52m,https://pluralsight.imgix.net/course-images/exploring-iterating-product-experiences-v1.png?w=120
4820,Fundamentals of Machine Learning on AWS,https://www.pluralsight.com/courses/fundamentals-machine-learning-aws,Jun 2 2020,by Amber Israelsen,Intermediate,2h 18m,https://pluralsight.imgix.net/course-images/fundamentals-machine-learning-aws-v1.png?w=120
4821,Creating Blazor 3 Components,https://www.pluralsight.com/courses/creating-blazor-components,Jun 2 2020,by Roland Guijt,Intermediate,1h 21m,https://pluralsight.imgix.net/course-images/creating-blazor-components-v1.png?w=120
4822,G Suite Mail Management,https://www.pluralsight.com/courses/g-suite-mail-management,Jun 2 2020,by Google Cloud,Beginner,4m,https://pluralsight.imgix.net/course-images/g-suite-mail-management-v1.png?w=120
4823,Security Management: A Case Study,https://www.pluralsight.com/courses/security-management-case-study-2,Jun 2 2020,by Christopher Rees,Advanced,1h 7m,https://pluralsight.imgix.net/course-images/security-management-case-study-2-v1.png?w=120
4824,Introduction to G Suite,https://www.pluralsight.com/courses/introduction-g-suite,Jun 2 2020,by Google Cloud,Beginner,22m,https://pluralsight.imgix.net/course-images/introduction-g-suite-v1.png?w=120
4825,G Suite Security,https://www.pluralsight.com/courses/g-suite-security,Jun 2 2020,by Google Cloud,Beginner,15m,https://pluralsight.imgix.net/course-images/g-suite-security-v1.png?w=120
4826,Implementing and Operating AWS Machine Learning Solutions,https://www.pluralsight.com/courses/implementing-operating-aws-machine-learning-solutions,Jun 1 2020,by David Tucker,Advanced,1h 56m,https://pluralsight.imgix.net/course-images/implementing-operating-aws-machine-learning-solutions-v1.png?w=120
